Actual;Prediction;SHAP Supporting Fidelity;SHAP Contrary Fidelity;LIME Supporting Fidelity;LIME Contrary Fidelity
253;262.91232;1.;0.;1.;0.
375;251.2338;1.;0.;1.;0.
14;17.025747;1.;0.;1.;0.
103;156.70372;1.;0.;1.;0.
522;502.05295;1.;0.;1.;0.
261;284.95013;1.;0.;1.;0.
214;163.80832;1.;0.;1.;0.
415;480.68365;1.;0.;1.;0.
2;-12.036272;1.;0.;1.;0.
211;332.13;1.;0.;1.;0.
171;130.73468;1.;0.;1.;0.
6;-11.971645;1.;0.;1.;0.
177;147.16643;1.;0.;1.;0.
223;174.87709;1.;0.;1.;0.
42;64.501495;1.;0.;1.;0.
148;115.381966;1.;0.;1.;0.
426;457.52725;1.;0.;1.;0.
3;6.908178;1.;0.;1.;0.
58;87.21779;1.;0.;1.;0.
94;103.29923;1.;0.;1.;0.
202;275.40588;1.;0.;1.;0.
238;218.7927;1.;0.;1.;0.
503;470.53537;1.;0.;1.;0.
35;25.425392;1.;0.;1.;0.
264;214.06097;1.;0.;1.;0.
33;-10.279834;1.;0.;1.;0.
68;68.67094;1.;0.;1.;0.
15;17.341782;1.;0.;1.;0.
10;-45.2789;1.;0.;1.;0.
113;190.15326;1.;0.;1.;0.
13;51.226242;1.;0.;1.;0.
473;455.8157;1.;0.;1.;0.
5;6.7988534;1.;0.;1.;0.
36;26.26212;1.;0.;1.;0.
186;163.43208;1.;0.;1.;0.
52;109.624275;1.;0.;1.;0.
30;61.960503;1.;0.;1.;0.
304;364.14987;1.;0.;1.;0.
25;11.195948;1.;0.;1.;0.
582;573.6387;1.;0.;1.;0.
13;1.8334;1.;0.;1.;0.
162;143.78694;1.;0.;1.;0.
760;654.6136;1.;0.;1.;0.
190;203.85684;1.;0.;1.;0.
38;29.086262;1.;0.;1.;0.
463;599.17126;1.;0.;1.;0.
319;335.54263;1.;0.;1.;0.
137;199.72586;1.;0.;1.;0.
421;366.10336;1.;0.;1.;0.
275;253.90338;1.;0.;1.;0.
58;26.05292;1.;0.;1.;0.
4;13.185132;1.;0.;1.;0.
301;523.5915;1.;0.;1.;0.
64;95.56733;1.;0.;1.;0.
21;54.947334;1.;0.;1.;0.
246;185.60284;1.;0.;1.;0.
11;-5.2712903;1.;0.;1.;0.
136;94.95671;1.;0.;1.;0.
16;14.850359;1.;0.;1.;0.
227;234.58658;1.;0.;1.;0.
117;101.90883;1.;0.;1.;0.
133;106.41193;1.;0.;1.;0.
80;88.78297;1.;0.;1.;0.
158;105.87564;1.;0.;1.;0.
251;211.27373;1.;0.;1.;0.
69;69.167274;1.;0.;1.;0.
169;265.66516;1.;0.;1.;0.
11;27.401516;1.;0.;1.;0.
149;157.13837;1.;0.;1.;0.
273;237.07874;1.;0.;1.;0.
8;-64.303825;1.;0.;1.;0.
75;101.629456;1.;0.;1.;0.
35;45.666332;1.;0.;1.;0.
3;-3.7309651;1.;0.;1.;0.
115;119.13961;1.;0.;1.;0.
225;221.95755;1.;0.;1.;0.
261;221.39848;1.;0.;1.;0.
288;261.17407;1.;0.;1.;0.
106;175.85915;1.;0.;1.;0.
328;124.04385;1.;0.;1.;0.
491;278.8662;1.;0.;1.;0.
62;69.595955;1.;0.;1.;0.
455;395.99915;1.;0.;1.;0.
96;52.79999;1.;0.;1.;0.
252;289.78424;1.;0.;1.;0.
221;171.34216;1.;0.;1.;0.
26;32.779465;1.;0.;1.;0.
482;270.7007;1.;0.;1.;0.
318;297.4983;1.;0.;1.;0.
89;47.97664;1.;0.;1.;0.
73;89.166145;1.;0.;1.;0.
679;601.84216;1.;0.;1.;0.
383;409.15085;1.;0.;1.;0.
5;-37.170685;1.;0.;1.;0.
363;418.04352;1.;0.;1.;0.
609;466.1902;1.;0.;1.;0.
125;105.88059;1.;0.;1.;0.
122;98.07421;1.;0.;1.;0.
21;57.555958;1.;0.;1.;0.
70;104.94377;1.;0.;1.;0.
483;617.2204;1.;0.;1.;0.
434;432.36755;1.;0.;1.;0.
1;21.779074;1.;0.;1.;0.
162;165.67647;1.;0.;1.;0.
305;256.6435;1.;0.;1.;0.
217;226.84691;1.;0.;1.;0.
243;232.66016;1.;0.;1.;0.
16;-0.13092089;1.;0.;1.;0.
154;192.38948;1.;0.;1.;0.
410;406.76816;1.;0.;1.;0.
323;243.1782;1.;0.;1.;0.
